match_id,over,ball,batsman,bowler,runs,dismissal,venue
12,7,5,Gaikwad,Shami,2,No,M Chinnaswamy
12,7,6,Jadeja,Saini,0,Bowled,Eden Gardens
12,8,1,Gaikwad,Patel,1,No,M Chinnaswamy
12,8,2,Dhoni,Thakur,2,No,Eden Gardens
12,8,3,Dhoni,Rahul,1,No,Rajiv Gandhi Stadium
12,8,4,Rahul,Jamieson,6,No,Rajiv Gandhi Stadium
12,8,5,Vijay,Patel,1,No,Rajiv Gandhi Stadium
12,8,6,Rayudu,Thakur,4,No,Eden Gardens
12,9,1,Mishra,Saini,6,No,Eden Gardens
12,9,2,Vijay,Boult,1,No,Wankhede
12,9,3,Jadeja,Rahul,6,No,Narendra Modi Stadium
12,9,4,Mishra,Patel,3,No,Narendra Modi Stadium
12,9,5,Moeen Ali,Bumrah,2,No,Rajiv Gandhi Stadium
12,9,6,Conway,Thakur,2,No,Eden Gardens
12,10,1,Moeen Ali,Archer,3,No,Narendra Modi Stadium
12,10,2,Conway,Archer,1,No,Narendra Modi Stadium
12,10,3,Conway,Patel,1,No,M Chinnaswamy
12,10,4,Gaikwad,Archer,0,Run Out,MA Chidambaram
12,10,5,Ruturaj,Saini,4,No,Eden Gardens
12,10,6,Mishra,Thakur,1,No,Narendra Modi Stadium
12,11,1,Mishra,Archer,1,No,MA Chidambaram
12,11,2,Moeen Ali,Chahar,1,No,MA Chidambaram
12,11,3,Ruturaj,Shami,4,No,M Chinnaswamy
12,11,4,Rahul,Saini,1,No,Narendra Modi Stadium
12,11,5,Mishra,Jamieson,2,No,Wankhede
12,11,6,Vijay,Boult,4,No,M Chinnaswamy
12,12,1,Rahul,Thakur,2,No,Narendra Modi Stadium
12,12,2,Gaikwad,Thakur,0,Run Out,Rajiv Gandhi Stadium
12,12,3,Rayudu,Rahul,3,No,M Chinnaswamy
12,12,4,Rahul,Shami,6,No,Eden Gardens
12,12,5,Moeen Ali,Bumrah,1,No,Narendra Modi Stadium
12,12,6,Ruturaj,Patel,3,No,MA Chidambaram
12,13,1,Vijay,Bumrah,6,No,Narendra Modi Stadium
12,13,2,Dhoni,Bumrah,1,No,Wankhede
12,13,3,Vijay,Boult,3,No,Wankhede
12,13,4,Vijay,Jamieson,0,LBW,Eden Gardens
12,13,5,Gaikwad,Saini,4,No,Wankhede
12,13,6,Conway,Archer,0,Caught,Wankhede
12,14,1,Gaikwad,Shami,1,No,Eden Gardens
12,14,2,Gaikwad,Archer,6,No,Narendra Modi Stadium
12,14,3,Rahul,Shami,3,No,Eden Gardens
12,14,4,Rahul,Bumrah,4,No,M Chinnaswamy
12,14,5,Gaikwad,Boult,3,No,Narendra Modi Stadium
12,14,6,Jadeja,Jamieson,4,No,Eden Gardens
12,15,1,Dhoni,Rahul,2,No,M Chinnaswamy
12,15,2,Rayudu,Bumrah,1,No,Wankhede
12,15,3,Jadeja,Shami,0,Run Out,Eden Gardens
12,15,4,Moeen Ali,Thakur,2,No,M Chinnaswamy
12,15,5,Dhoni,Chahar,3,No,Wankhede
12,15,6,Ruturaj,Bumrah,1,No,Rajiv Gandhi Stadium
12,16,1,Ruturaj,Bumrah,6,No,Wankhede
12,16,2,Dhoni,Archer,0,Bowled,Narendra Modi Stadium
12,16,3,Gaikwad,Shami,1,No,Wankhede
12,16,4,Dhoni,Chahar,6,No,M Chinnaswamy
12,16,5,Mishra,Rahul,0,LBW,Rajiv Gandhi Stadium
12,16,6,Rayudu,Thakur,6,No,Wankhede
12,17,1,Vijay,Patel,0,Run Out,Wankhede
12,17,2,Mishra,Bumrah,3,No,Narendra Modi Stadium
12,17,3,Rayudu,Jamieson,6,No,Eden Gardens
12,17,4,Vijay,Thakur,6,No,Rajiv Gandhi Stadium
12,17,5,Dhoni,Bumrah,1,No,Rajiv Gandhi Stadium
12,17,6,Ruturaj,Chahar,0,Run Out,Wankhede
12,18,1,Mishra,Rahul,4,No,Narendra Modi Stadium
12,18,2,Vijay,Bumrah,4,No,Wankhede
12,18,3,Jadeja,Archer,2,No,Wankhede
12,18,4,Rayudu,Saini,0,Run Out,MA Chidambaram
12,18,5,Ruturaj,Thakur,6,No,M Chinnaswamy
12,18,6,Jadeja,Shami,3,No,MA Chidambaram
12,19,1,Conway,Jamieson,6,No,Wankhede
12,19,2,Vijay,Archer,3,No,Eden Gardens
12,19,3,Moeen Ali,Shami,1,No,Wankhede
12,19,4,Ruturaj,Shami,1,No,Eden Gardens
12,19,5,Jadeja,Rahul,0,Run Out,Rajiv Gandhi Stadium
12,19,6,Ruturaj,Shami,0,Run Out,MA Chidambaram
12,20,1,Ruturaj,Archer,6,No,Narendra Modi Stadium
12,20,2,Ruturaj,Chahar,2,No,Rajiv Gandhi Stadium
12,20,3,Rahul,Thakur,3,No,MA Chidambaram
12,20,4,Vijay,Rahul,0,Run Out,M Chinnaswamy
12,20,5,Dhoni,Rahul,1,No,MA Chidambaram
12,20,6,Rayudu,Patel,0,LBW,M Chinnaswamy
13,1,1,Rahul,Thakur,1,No,Narendra Modi Stadium
13,1,2,Conway,Rahul,2,No,Narendra Modi Stadium
13,1,3,Vijay,Boult,6,No,Eden Gardens
13,1,4,Conway,Thakur,1,No,Rajiv Gandhi Stadium
13,1,5,Ruturaj,Bumrah,2,No,Wankhede
13,1,6,Ruturaj,Archer,6,No,Narendra Modi Stadium
13,2,1,Rayudu,Boult,2,No,Eden Gardens
13,2,2,Rahul,Saini,6,No,Wankhede
13,2,3,Conway,Rahul,2,No,Wankhede
13,2,4,Moeen Ali,Bumrah,6,No,Wankhede
13,2,5,Vijay,Shami,6,No,Rajiv Gandhi Stadium
13,2,6,Conway,Archer,1,No,Rajiv Gandhi Stadium
13,3,1,Rayudu,Thakur,6,No,Eden Gardens
13,3,2,Dhoni,Saini,4,No,Wankhede
13,3,3,Vijay,Thakur,3,No,Wankhede
13,3,4,Vijay,Saini,6,No,MA Chidambaram
13,3,5,Ruturaj,Archer,0,Caught,Narendra Modi Stadium
13,3,6,Conway,Rahul,0,Bowled,M Chinnaswamy
13,4,1,Mishra,Chahar,2,No,Wankhede
13,4,2,Ruturaj,Thakur,6,No,Narendra Modi Stadium
13,4,3,Jadeja,Rahul,4,No,MA Chidambaram
13,4,4,Mishra,Boult,3,No,Wankhede
13,4,5,Gaikwad,Jamieson,6,No,Rajiv Gandhi Stadium
13,4,6,Vijay,Patel,6,No,MA Chidambaram
13,5,1,Gaikwad,Archer,3,No,Wankhede
13,5,2,Mishra,Boult,6,No,MA Chidambaram
13,5,3,Dhoni,Rahul,3,No,M Chinnaswamy
13,5,4,Gaikwad,Archer,6,No,Eden Gardens
13,5,5,Rahul,Shami,1,No,Narendra Modi Stadium
13,5,6,Rahul,Thakur,4,No,Narendra Modi Stadium
13,6,1,Vijay,Archer,2,No,Wankhede
13,6,2,Jadeja,Shami,2,No,M Chinnaswamy
13,6,3,Rahul,Rahul,1,No,Narendra Modi Stadium
13,6,4,Mishra,Archer,6,No,Narendra Modi Stadium
13,6,5,Ruturaj,Chahar,1,No,Wankhede
13,6,6,Mishra,Jamieson,4,No,Wankhede
13,7,1,Ruturaj,Boult,6,No,Narendra Modi Stadium
13,7,2,Conway,Saini,4,No,M Chinnaswamy
13,7,3,Jadeja,Rahul,2,No,Wankhede
13,7,4,Gaikwad,Saini,2,No,MA Chidambaram
13,7,5,Mishra,Boult,4,No,M Chinnaswamy
13,7,6,Rahul,Shami,6,No,Eden Gardens
13,8,1,Vijay,Jamieson,2,No,M Chinnaswamy
13,8,2,Rayudu,Shami,3,No,Rajiv Gandhi Stadium
13,8,3,Mishra,Thakur,0,LBW,Narendra Modi Stadium
13,8,4,Mishra,Shami,4,No,Eden Gardens
13,8,5,Moeen Ali,Patel,4,No,MA Chidambaram
13,8,6,Jadeja,Bumrah,2,No,Eden Gardens
13,9,1,Ruturaj,Boult,4,No,MA Chidambaram
13,9,2,Rayudu,Boult,1,No,M Chinnaswamy
13,9,3,Rahul,Shami,2,No,Wankhede
13,9,4,Vijay,Bumrah,3,No,Wankhede
13,9,5,Dhoni,Boult,4,No,MA Chidambaram
13,9,6,Gaikwad,Thakur,3,No,Rajiv Gandhi Stadium
13,10,1,Rayudu,Rahul,3,No,Rajiv Gandhi Stadium
13,10,2,Conway,Shami,4,No,Wankhede
13,10,3,Rayudu,Thakur,3,No,Narendra Modi Stadium
13,10,4,Conway,Boult,2,No,MA Chidambaram
13,10,5,Moeen Ali,Shami,4,No,Rajiv Gandhi Stadium
13,10,6,Rayudu,Patel,6,No,Rajiv Gandhi Stadium
13,11,1,Dhoni,Saini,3,No,MA Chidambaram
13,11,2,Dhoni,Archer,3,No,Rajiv Gandhi Stadium
13,11,3,Jadeja,Rahul,2,No,MA Chidambaram
13,11,4,Ruturaj,Jamieson,4,No,MA Chidambaram
13,11,5,Mishra,Chahar,0,Bowled,Narendra Modi Stadium
13,11,6,Ruturaj,Shami,6,No,Rajiv Gandhi Stadium
13,12,1,Vijay,Thakur,6,No,Narendra Modi Stadium
13,12,2,Dhoni,Thakur,4,No,Narendra Modi Stadium
13,12,3,Moeen Ali,Archer,4,No,M Chinnaswamy
13,12,4,Dhoni,Patel,0,No,MA Chidambaram
13,12,5,Dhoni,Patel,6,No,Rajiv Gandhi Stadium
13,12,6,Gaikwad,Jamieson,4,No,Eden Gardens
13,13,1,Conway,Archer,2,No,MA Chidambaram
13,13,2,Rayudu,Archer,3,No,Wankhede
13,13,3,Jadeja,Bumrah,0,Caught,Eden Gardens
13,13,4,Dhoni,Saini,0,Run Out,M Chinnaswamy
13,13,5,Vijay,Rahul,3,No,M Chinnaswamy
13,13,6,Rahul,Rahul,3,No,Eden Gardens
13,14,1,Rayudu,Boult,4,No,M Chinnaswamy
13,14,2,Conway,Saini,0,Bowled,Narendra Modi Stadium
13,14,3,Mishra,Jamieson,3,No,MA Chidambaram
13,14,4,Gaikwad,Thakur,0,Bowled,Wankhede
13,14,5,Vijay,Rahul,0,Bowled,Rajiv Gandhi Stadium
13,14,6,Mishra,Boult,0,No,M Chinnaswamy
13,15,1,Moeen Ali,Jamieson,1,No,M Chinnaswamy
13,15,2,Rayudu,Rahul,2,No,Wankhede
13,15,3,Gaikwad,Thakur,2,No,MA Chidambaram
13,15,4,Mishra,Jamieson,1,No,Narendra Modi Stadium
13,15,5,Moeen Ali,Rahul,6,No,Narendra Modi Stadium
13,15,6,Rahul,Saini,0,No,Wankhede
13,16,1,Conway,Bumrah,2,No,M Chinnaswamy
13,16,2,Rayudu,Chahar,0,LBW,Narendra Modi Stadium
13,16,3,Dhoni,Rahul,3,No,M Chinnaswamy
13,16,4,Gaikwad,Bumrah,1,No,Wankhede
13,16,5,Rayudu,Jamieson,1,No,Rajiv Gandhi Stadium
13,16,6,Conway,Patel,1,No,M Chinnaswamy
13,17,1,Moeen Ali,Thakur,6,No,Narendra Modi Stadium
13,17,2,Jadeja,Thakur,1,No,Narendra Modi Stadium
13,17,3,Conway,Saini,1,No,MA Chidambaram
13,17,4,Jadeja,Archer,1,No,Narendra Modi Stadium
13,17,5,Dhoni,Shami,4,No,Wankhede
13,17,6,Mishra,Boult,3,No,Wankhede
13,18,1,Gaikwad,Bumrah,4,No,MA Chidambaram
13,18,2,Rahul,Boult,3,No,Eden Gardens
13,18,3,Jadeja,Jamieson,0,Caught,MA Chidambaram
13,18,4,Vijay,Saini,4,No,Eden Gardens
13,18,5,Dhoni,Bumrah,4,No,Eden Gardens
13,18,6,Vijay,Bumrah,2,No,Narendra Modi Stadium
13,19,1,Rahul,Thakur,4,No,M Chinnaswamy
13,19,2,Dhoni,Thakur,4,No,Narendra Modi Stadium
13,19,3,Moeen Ali,Patel,4,No,MA Chidambaram
13,19,4,Rayudu,Archer,1,No,Rajiv Gandhi Stadium
13,19,5,Ruturaj,Jamieson,6,No,Narendra Modi Stadium
13,19,6,Moeen Ali,Bumrah,1,No,MA Chidambaram
13,20,1,Moeen Ali,Bumrah,0,Run Out,Rajiv Gandhi Stadium
13,20,2,Ruturaj,Patel,4,No,MA Chidambaram
13,20,3,Gaikwad,Archer,0,LBW,Wankhede
13,20,4,Dhoni,Saini,3,No,Rajiv Gandhi Stadium
13,20,5,Dhoni,Chahar,1,No,MA Chidambaram
13,20,6,Jadeja,Archer,2,No,Eden Gardens
14,1,1,Gaikwad,Rahul,3,No,MA Chidambaram
14,1,2,Mishra,Patel,6,No,Rajiv Gandhi Stadium
14,1,3,Vijay,Saini,0,Bowled,Rajiv Gandhi Stadium
14,1,4,Dhoni,Thakur,4,No,MA Chidambaram
14,1,5,Dhoni,Archer,0,No,MA Chidambaram
14,1,6,Gaikwad,Saini,1,No,Rajiv Gandhi Stadium
14,2,1,Rayudu,Archer,1,No,Wankhede
14,2,2,Mishra,Boult,3,No,Eden Gardens
14,2,3,Conway,Boult,1,No,MA Chidambaram
14,2,4,Rahul,Patel,1,No,Eden Gardens
14,2,5,Gaikwad,Thakur,4,No,Wankhede
14,2,6,Jadeja,Boult,1,No,Wankhede
14,3,1,Gaikwad,Saini,3,No,M Chinnaswamy
14,3,2,Gaikwad,Bumrah,1,No,M Chinnaswamy
14,3,3,Gaikwad,Jamieson,3,No,Eden Gardens
14,3,4,Rahul,Saini,2,No,MA Chidambaram
14,3,5,Conway,Patel,2,No,Narendra Modi Stadium
14,3,6,Dhoni,Chahar,3,No,Rajiv Gandhi Stadium
14,4,1,Conway,Jamieson,0,Run Out,Wankhede
14,4,2,Ruturaj,Boult,3,No,Eden Gardens
14,4,3,Dhoni,Jamieson,1,No,M Chinnaswamy
14,4,4,Rayudu,Boult,6,No,Eden Gardens
14,4,5,Moeen Ali,Shami,4,No,M Chinnaswamy
14,4,6,Jadeja,Thakur,1,No,Eden Gardens
14,5,1,Moeen Ali,Patel,6,No,M Chinnaswamy
14,5,2,Conway,Archer,2,No,MA Chidambaram
14,5,3,Ruturaj,Jamieson,6,No,MA Chidambaram
14,5,4,Vijay,Bumrah,0,No,Eden Gardens
14,5,5,Mishra,Thakur,2,No,Wankhede
14,5,6,Moeen Ali,Jamieson,6,No,MA Chidambaram
14,6,1,Mishra,Thakur,4,No,Narendra Modi Stadium
14,6,2,Jadeja,Saini,6,No,Wankhede
14,6,3,Rayudu,Bumrah,4,No,M Chinnaswamy
14,6,4,Mishra,Jamieson,4,No,M Chinnaswamy
14,6,5,Gaikwad,Boult,4,No,Wankhede
14,6,6,Mishra,Chahar,0,No,Wankhede
14,7,1,Vijay,Bumrah,3,No,Narendra Modi Stadium
14,7,2,Dhoni,Boult,0,No,MA Chidambaram
14,7,3,Ruturaj,Rahul,1,No,Eden Gardens
14,7,4,Rayudu,Patel,3,No,M Chinnaswamy
14,7,5,Mishra,Archer,1,No,Rajiv Gandhi Stadium
14,7,6,Rahul,Rahul,4,No,Eden Gardens
14,8,1,Rayudu,Saini,4,No,M Chinnaswamy
14,8,2,Vijay,Archer,4,No,Rajiv Gandhi Stadium
14,8,3,Ruturaj,Archer,6,No,Narendra Modi Stadium
14,8,4,Dhoni,Chahar,3,No,Eden Gardens
14,8,5,Moeen Ali,Boult,6,No,Rajiv Gandhi Stadium
14,8,6,Gaikwad,Thakur,2,No,MA Chidambaram
14,9,1,Jadeja,Boult,3,No,M Chinnaswamy
14,9,2,Conway,Saini,0,Run Out,Wankhede
14,9,3,Jadeja,Shami,1,No,M Chinnaswamy
14,9,4,Vijay,Jamieson,0,Bowled,Wankhede
14,9,5,Gaikwad,Shami,2,No,Eden Gardens
14,9,6,Moeen Ali,Shami,1,No,Narendra Modi Stadium
14,10,1,Vijay,Shami,3,No,MA Chidambaram
14,10,2,Rayudu,Saini,1,No,M Chinnaswamy
14,10,3,Dhoni,Saini,0,Run Out,Wankhede
14,10,4,Ruturaj,Bumrah,0,No,MA Chidambaram
14,10,5,Rahul,Patel,2,No,Narendra Modi Stadium
14,10,6,Rayudu,Archer,3,No,Narendra Modi Stadium
14,11,1,Mishra,Jamieson,1,No,Eden Gardens
14,11,2,Jadeja,Boult,0,Caught,Rajiv Gandhi Stadium
14,11,3,Mishra,Boult,2,No,MA Chidambaram
14,11,4,Vijay,Thakur,0,LBW,MA Chidambaram
14,11,5,Ruturaj,Shami,6,No,Wankhede
14,11,6,Gaikwad,Rahul,1,No,Narendra Modi Stadium
14,12,1,Rayudu,Rahul,3,No,Narendra Modi Stadium
14,12,2,Gaikwad,Shami,1,No,Rajiv Gandhi Stadium
14,12,3,Rahul,Saini,1,No,M Chinnaswamy
14,12,4,Conway,Bumrah,1,No,Eden Gardens
14,12,5,Mishra,Saini,6,No,Eden Gardens
14,12,6,Conway,Shami,0,No,MA Chidambaram
14,13,1,Rahul,Archer,6,No,Rajiv Gandhi Stadium
14,13,2,Conway,Jamieson,0,LBW,Narendra Modi Stadium
14,13,3,Rahul,Patel,0,LBW,Rajiv Gandhi Stadium
14,13,4,Rayudu,Shami,6,No,Wankhede
14,13,5,Mishra,Chahar,2,No,Rajiv Gandhi Stadium
14,13,6,Gaikwad,Bumrah,2,No,Narendra Modi Stadium
14,14,1,Conway,Saini,4,No,M Chinnaswamy
14,14,2,Jadeja,Boult,1,No,Wankhede
14,14,3,Jadeja,Jamieson,6,No,Narendra Modi Stadium
14,14,4,Vijay,Bumrah,4,No,Wankhede
14,14,5,Vijay,Boult,1,No,Narendra Modi Stadium
14,14,6,Conway,Saini,4,No,Wankhede
14,15,1,Rayudu,Thakur,6,No,Rajiv Gandhi Stadium
14,15,2,Rayudu,Patel,0,Bowled,MA Chidambaram
14,15,3,Vijay,Rahul,4,No,MA Chidambaram
14,15,4,Jadeja,Rahul,0,Caught,Eden Gardens
14,15,5,Gaikwad,Jamieson,1,No,Wankhede
14,15,6,Rahul,Saini,0,Bowled,Narendra Modi Stadium
14,16,1,Jadeja,Thakur,3,No,MA Chidambaram
14,16,2,Conway,Archer,6,No,Rajiv Gandhi Stadium
14,16,3,Jadeja,Saini,1,No,Narendra Modi Stadium
14,16,4,Dhoni,Rahul,6,No,Narendra Modi Stadium
14,16,5,Mishra,Patel,4,No,Narendra Modi Stadium
14,16,6,Jadeja,Shami,0,Caught,Rajiv Gandhi Stadium
14,17,1,Ruturaj,Chahar,2,No,Rajiv Gandhi Stadium
14,17,2,Gaikwad,Archer,3,No,Rajiv Gandhi Stadium
14,17,3,Conway,Chahar,1,No,Rajiv Gandhi Stadium
14,17,4,Conway,Thakur,4,No,Rajiv Gandhi Stadium
14,17,5,Ruturaj,Rahul,1,No,Rajiv Gandhi Stadium
14,17,6,Mishra,Shami,4,No,Rajiv Gandhi Stadium
14,18,1,Mishra,Thakur,4,No,M Chinnaswamy
14,18,2,Jadeja,Saini,6,No,M Chinnaswamy
14,18,3,Mishra,Jamieson,2,No,MA Chidambaram
14,18,4,Rahul,Chahar,2,No,Narendra Modi Stadium
14,18,5,Gaikwad,Thakur,4,No,MA Chidambaram
14,18,6,Rahul,Jamieson,0,LBW,MA Chidambaram
14,19,1,Rahul,Thakur,1,No,M Chinnaswamy
14,19,2,Rayudu,Saini,1,No,Rajiv Gandhi Stadium
14,19,3,Ruturaj,Chahar,3,No,Narendra Modi Stadium
14,19,4,Gaikwad,Bumrah,4,No,Rajiv Gandhi Stadium
14,19,5,Conway,Rahul,4,No,Eden Gardens
14,19,6,Conway,Shami,1,No,Rajiv Gandhi Stadium
14,20,1,Conway,Shami,0,Caught,Wankhede
14,20,2,Gaikwad,Chahar,6,No,MA Chidambaram
14,20,3,Rayudu,Saini,1,No,Rajiv Gandhi Stadium
14,20,4,Conway,Chahar,2,No,MA Chidambaram
14,20,5,Gaikwad,Jamieson,6,No,Eden Gardens
14,20,6,Mishra,Patel,2,No,MA Chidambaram
15,1,1,Moeen Ali,Thakur,0,Bowled,Rajiv Gandhi Stadium
15,1,2,Conway,Saini,3,No,Narendra Modi Stadium
15,1,3,Jadeja,Shami,4,No,Narendra Modi Stadium
15,1,4,Rahul,Jamieson,3,No,Rajiv Gandhi Stadium
15,1,5,Rayudu,Boult,0,Bowled,M Chinnaswamy
15,1,6,Dhoni,Thakur,4,No,Eden Gardens
15,2,1,Ruturaj,Jamieson,4,No,Eden Gardens
15,2,2,Ruturaj,Rahul,0,LBW,Narendra Modi Stadium
15,2,3,Mishra,Saini,6,No,M Chinnaswamy
15,2,4,Gaikwad,Jamieson,6,No,Wankhede
15,2,5,Conway,Jamieson,4,No,MA Chidambaram
15,2,6,Dhoni,Saini,2,No,Eden Gardens
15,3,1,Moeen Ali,Thakur,4,No,Eden Gardens
15,3,2,Dhoni,Patel,4,No,MA Chidambaram
15,3,3,Mishra,Archer,0,Bowled,Rajiv Gandhi Stadium
15,3,4,Vijay,Patel,6,No,MA Chidambaram
15,3,5,Rahul,Patel,0,Run Out,M Chinnaswamy
15,3,6,Rahul,Patel,0,No,Narendra Modi Stadium
15,4,1,Dhoni,Bumrah,1,No,MA Chidambaram
15,4,2,Moeen Ali,Archer,1,No,MA Chidambaram
15,4,3,Dhoni,Chahar,0,Run Out,Narendra Modi Stadium
15,4,4,Jadeja,Bumrah,3,No,Narendra Modi Stadium
15,4,5,Dhoni,Jamieson,4,No,MA Chidambaram
15,4,6,Vijay,Jamieson,1,No,Rajiv Gandhi Stadium
15,5,1,Conway,Boult,2,No,M Chinnaswamy
15,5,2,Gaikwad,Thakur,1,No,Rajiv Gandhi Stadium
15,5,3,Dhoni,Rahul,3,No,Rajiv Gandhi Stadium
15,5,4,Moeen Ali,Jamieson,2,No,Narendra Modi Stadium
15,5,5,Vijay,Thakur,6,No,Wankhede
15,5,6,Ruturaj,Rahul,3,No,Rajiv Gandhi Stadium
15,6,1,Vijay,Jamieson,3,No,MA Chidambaram
15,6,2,Mishra,Archer,6,No,Eden Gardens
15,6,3,Mishra,Saini,1,No,Narendra Modi Stadium
15,6,4,Rahul,Archer,1,No,M Chinnaswamy
15,6,5,Conway,Shami,3,No,Wankhede
15,6,6,Vijay,Boult,2,No,Wankhede
15,7,1,Dhoni,Archer,0,No,M Chinnaswamy
15,7,2,Jadeja,Boult,6,No,Rajiv Gandhi Stadium
15,7,3,Rayudu,Shami,0,Caught,M Chinnaswamy
15,7,4,Rahul,Boult,0,Bowled,Rajiv Gandhi Stadium
15,7,5,Moeen Ali,Rahul,4,No,M Chinnaswamy
15,7,6,Rahul,Patel,2,No,Eden Gardens
15,8,1,Ruturaj,Thakur,2,No,Narendra Modi Stadium
15,8,2,Jadeja,Patel,1,No,MA Chidambaram
15,8,3,Jadeja,Bumrah,6,No,MA Chidambaram
15,8,4,Ruturaj,Jamieson,0,Bowled,Wankhede
15,8,5,Mishra,Shami,3,No,Eden Gardens
15,8,6,Moeen Ali,Archer,0,Run Out,MA Chidambaram
15,9,1,Mishra,Saini,0,Run Out,Wankhede
15,9,2,Rayudu,Shami,4,No,MA Chidambaram
15,9,3,Conway,Chahar,4,No,Narendra Modi Stadium
15,9,4,Gaikwad,Boult,6,No,Narendra Modi Stadium
15,9,5,Rahul,Rahul,2,No,Rajiv Gandhi Stadium
15,9,6,Vijay,Jamieson,0,Run Out,M Chinnaswamy
15,10,1,Dhoni,Chahar,4,No,Eden Gardens
15,10,2,Ruturaj,Patel,0,Caught,M Chinnaswamy
15,10,3,Jadeja,Bumrah,6,No,Rajiv Gandhi Stadium
15,10,4,Gaikwad,Patel,0,No,M Chinnaswamy
15,10,5,Dhoni,Patel,4,No,Narendra Modi Stadium
15,10,6,Moeen Ali,Jamieson,6,No,Narendra Modi Stadium
15,11,1,Rahul,Archer,2,No,Eden Gardens
15,11,2,Mishra,Saini,4,No,Narendra Modi Stadium
15,11,3,Jadeja,Boult,2,No,Wankhede
15,11,4,Moeen Ali,Jamieson,6,No,M Chinnaswamy
15,11,5,Rayudu,Rahul,2,No,M Chinnaswamy
15,11,6,Rahul,Shami,3,No,Wankhede
15,12,1,Mishra,Thakur,2,No,MA Chidambaram
15,12,2,Gaikwad,Patel,3,No,Narendra Modi Stadium
15,12,3,Conway,Bumrah,6,No,M Chinnaswamy
15,12,4,Rayudu,Shami,3,No,Wankhede
15,12,5,Moeen Ali,Rahul,2,No,M Chinnaswamy
15,12,6,Rahul,Thakur,0,Bowled,MA Chidambaram
15,13,1,Dhoni,Jamieson,0,LBW,Narendra Modi Stadium
15,13,2,Ruturaj,Saini,4,No,Eden Gardens
15,13,3,Gaikwad,Saini,1,No,Rajiv Gandhi Stadium
15,13,4,Rahul,Bumrah,4,No,Rajiv Gandhi Stadium
15,13,5,Ruturaj,Bumrah,6,No,Wankhede
15,13,6,Rahul,Jamieson,0,No,Rajiv Gandhi Stadium
15,14,1,Jadeja,Bumrah,3,No,Rajiv Gandhi Stadium
15,14,2,Conway,Boult,1,No,M Chinnaswamy
15,14,3,Vijay,Chahar,4,No,Wankhede
15,14,4,Moeen Ali,Boult,1,No,Rajiv Gandhi Stadium
15,14,5,Ruturaj,Chahar,0,Run Out,Wankhede
15,14,6,Gaikwad,Boult,2,No,M Chinnaswamy
15,15,1,Moeen Ali,Saini,0,LBW,M Chinnaswamy
15,15,2,Rayudu,Shami,1,No,Wankhede
15,15,3,Dhoni,Bumrah,0,Bowled,Narendra Modi Stadium
15,15,4,Vijay,Jamieson,3,No,Wankhede
15,15,5,Vijay,Patel,4,No,Narendra Modi Stadium
15,15,6,Dhoni,Archer,0,Run Out,MA Chidambaram
15,16,1,Vijay,Shami,4,No,Narendra Modi Stadium
15,16,2,Vijay,Bumrah,4,No,Narendra Modi Stadium
15,16,3,Dhoni,Thakur,0,Run Out,Wankhede
15,16,4,Jadeja,Chahar,2,No,Narendra Modi Stadium
15,16,5,Conway,Archer,3,No,M Chinnaswamy
15,16,6,Rahul,Rahul,6,No,Narendra Modi Stadium
15,17,1,Vijay,Thakur,1,No,M Chinnaswamy
15,17,2,Dhoni,Chahar,4,No,MA Chidambaram
15,17,3,Ruturaj,Shami,1,No,M Chinnaswamy
15,17,4,Moeen Ali,Patel,3,No,Wankhede
15,17,5,Moeen Ali,Archer,2,No,M Chinnaswamy
15,17,6,Conway,Chahar,0,LBW,Rajiv Gandhi Stadium
15,18,1,Moeen Ali,Patel,2,No,MA Chidambaram
15,18,2,Gaikwad,Archer,2,No,Eden Gardens
15,18,3,Dhoni,Thakur,3,No,Wankhede
15,18,4,Moeen Ali,Shami,4,No,M Chinnaswamy
15,18,5,Moeen Ali,Jamieson,4,No,M Chinnaswamy
15,18,6,Mishra,Archer,4,No,Rajiv Gandhi Stadium
15,19,1,Rayudu,Shami,6,No,MA Chidambaram
15,19,2,Rahul,Shami,4,No,Wankhede
15,19,3,Ruturaj,Bumrah,3,No,Rajiv Gandhi Stadium
15,19,4,Mishra,Jamieson,6,No,M Chinnaswamy
15,19,5,Rahul,Jamieson,6,No,Narendra Modi Stadium
15,19,6,Ruturaj,Chahar,6,No,Narendra Modi Stadium
15,20,1,Rahul,Chahar,6,No,M Chinnaswamy
15,20,2,Conway,Thakur,2,No,Wankhede
15,20,3,Jadeja,Patel,1,No,M Chinnaswamy
15,20,4,Rayudu,Saini,3,No,Wankhede
15,20,5,Gaikwad,Jamieson,3,No,Wankhede
15,20,6,Conway,Rahul,4,No,MA Chidambaram
16,1,1,Vijay,Rahul,1,No,Narendra Modi Stadium
16,1,2,Rahul,Chahar,2,No,Eden Gardens
16,1,3,Vijay,Thakur,6,No,Eden Gardens
16,1,4,Jadeja,Bumrah,3,No,Eden Gardens
16,1,5,Dhoni,Patel,1,No,Narendra Modi Stadium
16,1,6,Conway,Rahul,2,No,MA Chidambaram
16,2,1,Rayudu,Boult,3,No,Wankhede
16,2,2,Conway,Boult,0,LBW,Eden Gardens
16,2,3,Rahul,Bumrah,1,No,MA Chidambaram
16,2,4,Dhoni,Jamieson,2,No,M Chinnaswamy
16,2,5,Rayudu,Chahar,1,No,M Chinnaswamy
